-89.2822222222,13.5197222222,68074
-89.3683333333,13.5283333333,68075
-89.3711111111,13.4975,68076
-89.1941666667,13.4380555556,86440
-89.3052777778,13.5094444444,86441
-89.2186111111,13.4511111111,86442
-89.3205555556,13.4880555556,88028
-89.3197222222,13.4875,88101
-89.2638888889,13.6463888889,10235
-89.2638888889,13.6466666667,11110
-89.2586111111,13.6444444444,11111
-89.2811111111,13.6741666667,10144
-89.2736111111,13.6830555556,11112
-89.3369444444,13.6505555556,11113
-89.2913888889,13.6802777778,11114
-89.2833333333,13.6733333333,11117
-89.2691666667,13.7366666667,11120
-89.305,13.62,11121
-89.3172222222,13.6680555556,11122
-89.3069444444,13.6819444444,11123
-89.3072222222,13.6822222222,11124
-89.3452777778,13.6766666667,11128
-89.2958333333,13.6513888889,11129
-89.3008333333,13.6841666667,11130
-89.2730555556,13.6830555556,11131
-89.2805555556,13.6727777778,11132
-89.2902777778,13.6736111111,11133
-89.2797222222,13.6797222222,11134
-89.2902777778,13.6741666667,11135
-89.3036111111,13.6708333333,11138
-89.2875,13.6722222222,11140
-89.2761111111,13.6669444444,11141
-89.2913888889,13.6741666667,11143
-89.2672222222,13.6730555556,20154
-89.2675,13.6780555556,20160
-89.2922222222,13.675,20197
-89.2838888889,13.6719444444,20199
-89.28,13.6716666667,20200
-89.2858333333,13.6713888889,20201
-89.2827777778,13.6775,20202
-89.2872222222,13.6775,20203
-89.2819444444,13.6730555556,20207
-89.2761111111,13.6738888889,20208
-89.2755555556,13.6763888889,20210
-89.2933333333,13.6844444444,20213
-89.2877777778,13.6763888889,20214
-89.3116666667,13.6813888889,20215
-89.2855555556,13.6772222222,20216
-89.2922222222,13.6811111111,20217
-89.2811111111,13.68,20220
-89.2897222222,13.6755555556,20226
-89.2852777778,13.6758333333,20227
-89.2833333333,13.6708333333,20229
-89.2863888889,13.6691666667,20231
-89.2947222222,13.6725,20234
-89.2872222222,13.6502777778,20239
-89.2902777778,13.6763888889,20245
-89.2905555556,13.6711111111,20247
-89.2886111111,13.6752777778,20248
-89.2833333333,13.6769444444,20250
-89.2816666667,13.6655555556,20492
-89.2797222222,13.6675,20585
-89.2813888889,13.67,21068
-89.2805555556,13.6797222222,21079
-89.2852777778,13.6713888889,21106
-89.2888888889,13.6911111111,21119
-89.2863888889,13.6880555556,21170
-89.2836111111,13.6711111111,21198
-89.2930555556,13.6777777778,21216
-89.2877777778,13.6758333333,21239
-89.2836111111,13.6805555556,21323
-89.265,13.6730555556,21333
-89.2838888889,13.6683333333,21338
-89.2919444444,13.6752777778,21354
-89.2863888889,13.6877777778,21368
-89.2752777778,13.6805555556,21389
-89.2905555556,13.6777777778,21524
-89.2816666667,13.6708333333,21547
-89.2650088279,13.6752616351,21555
-89.2866180448,13.6529934505,21593
-89.2957791297,13.6826865016,21605
-89.2802777778,13.7127777778,68077
-89.3152777778,13.6427777778,68079
-89.3186111111,13.5927777778,68080
-89.3238888889,13.6441666667,68081
-89.3530555556,13.6577777778,68084
-89.3302777778,13.5766666667,68085
-89.3080555556,13.6925,68086
-89.2905555556,13.6891666667,88029
-89.2894444444,13.6705555556,88030
-89.2808333333,13.6730555556,88031
-89.2816666667,13.6902777778,88109
-89.2852777778,13.6275,88144
-89.3022222222,13.6830555556,88145
-89.065,13.4463888889,88161
-89.2786827294,13.8322335557,10397
-89.2530555556,13.8775,11145
-89.2630555556,13.8308333333,11163
-89.2883333333,13.8211111111,11164
-89.2591666667,13.8586111111,11165
-89.2519444444,13.8552777778,11166
-89.2725,13.8305555556,11171
-89.2744444444,13.8388888889,11172
-89.2766666667,13.8338888889,11173
-89.2725,13.8247222222,11174
-89.2744444444,13.8391666667,11175
-89.2777777778,13.8358333333,11176
-89.2709548664,13.8306079237,20252
-89.2683333333,13.8308333333,20255
-89.27088823,13.8311657391,20258
-89.2763888889,13.8352777778,20260
-89.2730823776,13.8298124795,20261
-89.2627882406,13.8271993015,21017
-89.2702777778,13.8344444444,21020
-89.2755555556,13.8344444444,21201
-89.2730555556,13.8325,21470
-89.2760112492,13.8312751254,21557
-89.2722722499,13.796857572,21607
-89.24,13.9219444444,60255
-89.2844444444,13.7969444444,60267
-89.2836111111,13.8422222222,68089
-89.255,13.8961111111,68091
-89.2641666667,13.8219444444,68094
-89.2761111111,13.7586111111,68095
-89.2605555556,13.8375,68096
-89.2322222222,13.9402777778,68097
-89.2619444444,13.9116666667,68098
-89.2591666667,13.8222222222,68100
-89.2447222222,13.8697222222,86411
-89.2713888889,13.8372222222,88032
-89.2822393386,13.8382392817,88097
-89.2661111111,13.8513888889,88127
-89.2767300812,13.8332805321,88184
-89.2652777778,13.8316666667,90014
-89.4694444444,13.7394444444,10058
-89.4711111111,13.74,11177
-89.4271489043,13.7408922539,11178
-89.1885444444,13.7994861111,20312
-89.4358333333,13.7638888889,11179
-89.4316666667,13.7413888889,11180
-89.4705555556,13.7361111111,11181
-89.4363888889,13.7252777778,60236
-89.4263888889,13.7655555556,68102
-89.4708333333,13.73,68103
-89.4616666667,13.7341666667,68104
-89.4294444444,13.74,88160
-89.2647222222,13.5772222222,11182
-89.2644444444,13.5744444444,11183
-89.2783333333,13.5841666667,11184
-89.2533333333,13.5511111111,11186
-89.2833333333,13.5938888889,11187
-89.2666666667,13.5530555556,68105
-89.2691666667,13.5691666667,68106
-89.2544444444,13.5233333333,68107
-89.2636111111,13.5769444444,88123
-89.3566666667,13.7847222222,10130
-89.3536477892,13.8715961034,10210
-89.351402,13.873924,10424
-89.345,13.8252777778,11188
-89.3169444444,13.7841666667,11190
-89.4352777778,13.9125,11201
-89.3711111111,13.7691666667,11204
-89.3361111111,13.9458333333,11207
-89.3722222222,13.9425,11209
-89.3566666667,13.7847222222,11212
-89.3555555556,13.8011111111,11213
-89.3602777778,13.8013888889,11214
-89.3030555556,13.7638888889,11215
-89.34,13.7597222222,11216
-89.3425,13.7511111111,11217
-89.4197222222,13.8972222222,11218
-89.3866666667,13.8622222222,11220
-89.3777777778,13.8866666667,11221
-89.3502777778,13.8477777778,11222
-89.3869444444,13.8461111111,11223
-89.2218972222,13.7259111111,20395
-89.3608333333,13.8783333333,11224
-89.3422222222,13.8711111111,11225
-89.3722222222,13.9052777778,11226
-89.3344444444,13.9313888889,11227
-89.3594444444,13.8727777778,11228
-89.4141666667,13.8647222222,11229
-89.4033333333,13.8738888889,11230
-89.3694444444,13.8938888889,11231
-89.3463888889,13.795,11232
-89.3725,13.7880555556,11233
-89.3777777778,13.8219444444,11234
-89.3555555556,13.9027777778,11236
-89.45,13.8955555556,11238
-89.355,13.8216666667,11239
-89.3619444444,13.8252777778,11240
-89.3616666667,13.8780555556,11241
-89.3558333333,13.7852777778,12624
-89.3619444444,13.8252777778,13003
-89.3686111111,13.8777777778,14800
-89.3819444444,13.7955555556,14869
-89.3575,13.8761111111,20264
-89.3702777778,13.7886111111,20265
-89.3577777778,13.8758333333,20266
-89.3497222222,13.8830555556,20267
-89.3127777778,13.9075,11247
-89.3733333333,13.7863888889,21304
-89.3605555556,13.7875,21477
-89.3569444444,13.7947222222,21479
-89.355147144,13.797607759,21517
-89.3559893576,13.7934087645,21581
-89.3580546586,13.7906397833,21589
-89.3570193259,13.7931899563,21611
-89.3458333333,13.8016666667,60121
-89.3388888889,13.7947222222,60127
-89.3966666667,13.9144444444,60154
-89.3666666667,13.9333333333,60155
-89.3366666667,13.8486111111,60215
-89.3811111111,13.7952777778,68008
-89.3947222222,13.9272222222,68109
-89.3519444444,13.7994444444,68110
-89.3436111111,13.7627777778,68111
-89.3927777778,13.9466666667,68113
-89.3213888889,13.7669444444,68114
-89.4377777778,13.8819444444,68117
-89.3932927619,13.9461252132,68118
-89.3602777778,13.8488888889,68119
-89.3744444444,13.8469444444,68120
-89.3902777778,13.8977777778,68121
-89.38,13.8105555556,68122
-89.3305555556,13.7836111111,68123
-89.3569444444,13.8352777778,68125
-89.3636111111,13.7525,68126
-89.345,13.8933333333,68127
-89.4205555556,13.915,86408
-89.4455555556,13.9183333333,86409
-89.3536111111,13.8277777778,86443
-89.3580555556,13.8730555556,88034
-89.3172222222,13.8847222222,11243
-89.2791666667,13.9116666667,11244
-89.3097222222,13.8663888889,11249
-89.3177777778,13.8852777778,14873
-89.2991666667,13.8894444444,60231
-89.2991666667,13.9141666667,60256
-89.3061111111,13.8783333333,68129
-89.3375,13.8797222222,68130
-89.2875,13.935,68131
-89.2727777778,13.9488888889,68132
-89.3408333333,13.9741666667,11254
-89.3390471392,13.9747222222,11256
-89.3519444444,14.0391666667,11257
-89.3252777778,14.0,11259
-89.3145785549,14.0433244925,11260
-89.3380555556,13.9766666667,21345
-89.2950154167,14.0423326237,68134
-89.3816666667,13.9988888889,68135
-89.3741666667,14.0255555556,68136
-89.3636111111,14.0072222222,68137
-89.3391666667,13.9797222222,68139
-89.3347222222,13.9836111111,68141
-89.3922222222,13.9738888889,68142
-89.3780555556,13.9816666667,68143
-89.3802777778,13.9586111111,68144
-89.3567310397,13.9672463818,68145
-89.3447222222,13.9666666667,68146
-89.3447222222,13.9747222222,68147
-89.3344444444,13.9683333333,68148
-89.3005555556,13.9602777778,68149
-89.2733333333,13.9736111111,68150
-89.3391666667,13.9613888889,68151
-89.3133333333,13.9713888889,68152
-89.3261111111,14.0269444444,68154
-89.3422222222,14.0069444444,68155
-89.3594444444,14.0372222222,68156
-89.3360157235,14.0235174294,68157
-89.325,13.9691666667,68159
-89.3405555556,13.9758333333,88118
-89.3380555556,13.9755555556,88150
-89.3796249835,13.543511589,10317
-89.4197222222,13.5994444444,11262
-89.3938888889,13.4963888889,11263
-89.3902777778,13.5144444444,11265
-89.4247222222,13.4980555556,11267
-89.3836111111,13.4991666667,21540
-89.3869444444,13.5069444444,60116
-89.3847222222,13.4977777778,68160
-89.4305555556,13.5380555556,68162
-89.4052777778,13.5133333333,68163
-89.4144444444,13.5408333333,68164
-89.425,13.53,68165
-89.4005555556,13.5041666667,68166
-89.4377777778,13.5852777778,68167
-89.4247222222,13.5605555556,68168
-89.4291666667,13.6122222222,68169
-89.4192570771,13.6242641052,68170
-89.3894444444,13.5513888889,68171
-89.3822222222,13.5344444444,68174
-89.4178553234,13.5974921789,88124
-89.4088888889,13.7033333333,10128
-89.4147222222,13.6958333333,11270
-89.4086111111,13.7033333333,11272
-89.4097222222,13.7130555556,11274
-89.4102777778,13.6711111111,11276
-89.4088888889,13.7041666667,14841
-89.4147222222,13.7061111111,60123
-89.4194444444,13.6588888889,68031
-89.5727777778,13.5686111111,11277
-89.5816666667,13.515,11279
-89.6272222222,13.5238888889,11280
-89.5188888889,13.5930555556,11283
-89.5186111111,13.5905555556,11284
-89.6016666667,13.515,11288
-89.5861111111,13.5275,60157
-89.5369444444,13.5758333333,68178
-89.4922222222,13.6380555556,68179
-89.5222222222,13.6402777778,68180
-89.5811111111,13.5441666667,68182
-89.4905555556,13.6183333333,68184
-89.5508333333,13.5188888889,68185
-89.5908333333,13.5508333333,68186
-89.5725,13.5394444444,68187
-89.5605555556,13.5202777778,68188
-89.4413888889,13.5336111111,68206
-89.5583333333,13.5869444444,86173
-89.4658333333,13.7005555556,11291
-89.4608333333,13.7033333333,11292
-89.4655555556,13.7002777778,11297
-89.525,13.6580555556,60126
-89.4725,13.7211111111,68189
-89.4866666667,13.7052777778,68190
-89.5052777778,13.6769444444,68191
-89.4836111111,13.6966666667,68192
-89.4627777778,13.7113888889,68193
-89.4869444444,13.6719444444,68194
-89.5138888889,13.6944444444,68195
-89.4894444444,13.7197222222,68196
-89.5138888889,13.6861111111,68197
-89.4541666667,13.7144444444,68198
-89.4483333333,13.7191666667,68199
-89.3040403334,13.54618178,10386
-89.2875,13.5902777778,11298
-89.3047222222,13.5941666667,11299
-89.2936111111,13.5488888889,11300
-89.2852777778,13.6080555556,11301
-89.29,13.5908333333,11302
-89.2863888889,13.5936111111,11303
-89.2875,13.5886111111,20271
-89.2444444444,13.7075,20518
-89.2908333333,13.5825,21138
-89.2930555556,13.5869444444,21406
-89.2886111111,13.5891666667,21411
-89.2925,13.5602777778,60233
-89.3030555556,13.565,68200
-89.2927777778,13.5825,68202
-89.2872222222,13.58,86485
-89.2880555556,13.5719444444,86547
-89.2888888889,13.5963888889,88035
-89.1911111111,13.9558333333,11306
-89.1932475026,13.9556966108,11307
-89.1855555556,13.9569444444,11308
-89.1855555556,13.9613888889,11309
-89.1994444444,13.9252777778,11310
-89.1919444444,13.9594444444,11312
-89.185,13.9677777778,11313
-89.1877777778,13.9452777778,11314
-89.1877777778,13.9577777778,20277
-89.1886111111,13.9572222222,20279
-89.175,13.9797222222,70002
-89.1888888889,13.9713888889,70003
-89.2033333333,13.9138888889,70004
-89.1872222222,13.9563888889,88141
-89.1902638889,13.8211944444,10065
-89.1666888889,13.8125444444,10123
-89.1770779508,13.8014494837,10324
-89.1775440873,13.7986840455,11317
-89.1724138889,13.792475,11318
-89.1632055556,13.8008277778,11319
-89.1661111111,13.8027777778,11322
-89.1784861111,13.7884194444,11323
-89.1804111111,13.8082305556,11324
-89.1497138889,13.8316,11325
-89.1903611111,13.8202361111,11327
-89.13435,13.6439,11694
-89.1777638889,13.7900694444,11328
-89.1815638889,13.8044277778,11330
-89.1872833333,13.7952861111,11331
-89.1838638889,13.8338861111,11332
-89.1726555556,13.8057138889,11333
-89.1846083333,13.8218305556,11334
-89.1702777778,13.8127777778,11336
-89.1811722222,13.8175388889,11337
-89.1814305556,13.8117111111,11338
-89.2473361111,13.7614722222,11339
-89.1865666667,13.8143527778,11340
-89.1838722222,13.811025,11341
-89.1700862545,13.8003835091,11342
-89.1675555556,13.8031277778,11343
-89.1819444444,13.8036111111,11344
-89.1782083333,13.7981305556,11345
-89.1823416667,13.8018305556,11346
-89.1954194444,13.8398166667,11348
-89.1946638889,13.8058194444,11349
-89.2190111111,13.7684333333,11350
-89.1735583333,13.8096305556,11351
-89.1804527778,13.8171944444,13671
-89.1823222222,13.8020361111,14741
-89.1641722222,13.7961,14815
-89.1683333333,13.805,20281
-89.1790888889,13.8033638889,20282
-89.1803555556,13.7939888889,20285
-89.1752777778,13.8044444444,20286
-89.1763583333,13.809125,20288
-89.1781861111,13.7900583333,20291
-89.1823194444,13.8074472222,20292
-89.1791666667,13.8033333333,20295
-89.1828277778,13.8085111111,20296
-89.1775166667,13.781675,20300
-89.177025,13.8144111111,20304
-89.1702083333,13.7926055556,20306
-89.1732027778,13.7922277778,20307
-89.1707416667,13.7975,20309
-89.1914009469,13.7827360733,20334
-89.1758722222,13.7818805556,20393
-89.1673527778,13.7982,20833
-89.1725972222,13.8057166667,21066
-89.179125,13.8187166667,21083
-89.1779722222,13.7920055556,21132
-89.177,13.8025055556,21263
-89.182175,13.7996472222,21279
-89.1799080655,13.8047547721,21337
-89.1789916667,13.7949527778,21370
-89.183125,13.810125,21528
-89.1635006087,13.8144833831,21534
-89.1626194444,13.7969277778,21548
-89.1780864613,13.7919939808,21553
-89.2282638889,13.7703222222,60279
-89.1660388889,13.8020138889,60284
-89.1577777778,13.8130555556,70008
-89.1920527778,13.8266861111,70009
-89.2169055556,13.7984444444,70038
-89.1920083333,13.8174361111,86392
-89.2077777778,13.8029138889,86393
-89.2077361111,13.7995833333,86394
-89.22725,13.7764805556,86395
-89.2339916667,13.7782277778,86396
-89.1785111111,13.8016055556,88036
-89.1650277778,13.8014416667,88100
-89.2009722222,13.7348444444,11353
-89.2040722222,13.7340972222,11354
-89.2091277778,13.7555416667,11356
-89.201675,13.7375111111,11357
-89.1910527778,13.7537722222,11358
-89.1953333333,13.7351694444,11359
-89.2030861111,13.7338083333,11360
-89.2022361111,13.7358944444,13207
-89.2016965532,13.7376776896,13597
-89.2055444444,13.7477944444,20193
-89.2035083333,13.7373611111,20318
-89.2023138889,13.73465,20319
-89.2024944444,13.7394111111,21529
-89.2257916667,13.7567944444,70010
-89.1939,13.7504027778,70011
-89.2033972222,13.7507305556,88130
-89.1902777778,13.7571444444,90006
-89.180775,13.7662611111,11363
-89.1773833333,13.7227416667,11364
-89.1812527778,13.7322138889,11365
-89.1809777778,13.7276583333,11366
-89.1839888889,13.7692194444,11367
-89.1767611111,13.7343833333,11368
-89.1840305556,13.7812777778,11369
-89.1807472222,13.7253722222,11768
-89.1870214524,13.787407307,14812
-89.1823027778,13.7299888889,20323
-89.1854416667,13.77975,20329
-89.17635,13.7356111111,20335
-89.1908472222,13.7512055556,20338
-89.18625,13.7842472222,20339
-89.1772111111,13.7706916667,20342
-89.1790777778,13.7710166667,20995
-89.1882085999,13.7839314628,21203
-89.18145,13.7266055556,21391
-89.1801333333,13.7778694444,70013
-89.175575,13.76835,70093
-89.1813138889,13.7706,86332
-89.1830194444,13.7565583333,86333
-89.1761972222,13.7741277778,86388
-89.1730222222,13.7622416667,86389
-89.1813055556,13.7303305556,88037
-89.1836815494,13.7814231608,90050
-89.1790037768,13.7852785178,90051
-89.1851460355,13.7841896464,90053
-89.1341055556,14.0577277778,11372
-89.2177777778,13.9727777778,11374
-89.2094444444,13.9897222222,11375
-89.1455555556,14.0513888889,11377
-89.1886111111,14.0141666667,11378
-89.1908333333,14.0430555556,11379
-89.2180555556,13.9725,14792
-89.15,14.0452777778,60175
-89.2494444444,13.9977777778,60306
-89.2405555556,13.9605555556,70014
-89.2725,14.0266666667,70015
-89.1575,14.0413888889,70016
-89.2355555556,14.0441666667,70017
-89.2461111111,14.0258333333,70018
-89.1661111111,14.0038888889,70019
-89.2075,14.0205555556,70098
-89.2866666667,13.9875,86331
-89.1947222222,14.0219444444,86385
-89.2102777778,14.0247222222,86437
-89.1716666667,13.8763888889,11380
-89.1693861111,13.8748055556,11381
-89.1555555556,13.8461111111,11382
-89.1886111111,13.9402777778,11383
-89.1963888889,13.8986111111,11384
-89.1844444444,13.9222222222,11385
-89.168675,13.8734111111,11386
-89.1763888889,13.8719444444,11388
-89.1886111111,13.9394444444,20345
-89.1716386726,13.8752690508,20347
-89.1652777778,13.8997222222,60212
-89.1738888889,13.8586111111,70020
-89.1636111111,13.8825,70021
-89.1925,13.8830555556,70022
-89.1613888889,13.9208333333,70023
-89.1719444444,13.8927777778,70024
-89.1625,13.8605555556,70099
-89.1625,13.9383333333,86327
-89.1827777778,13.9105555556,86386
-89.1808333333,13.8869444444,86387
-89.1225,13.6813888889,10068
-89.0967511552,13.7176025629,10223
-89.1305555556,13.6883333333,11389
-89.097175,13.7133666667,11390
-89.2232194444,13.7271666667,20402
-89.1064361111,13.7162555556,11392
-89.1344444444,13.6819444444,11393
-89.0860583333,13.7119972222,11394
-89.1044166667,13.7054555556,11395
-89.1314361111,13.6926138889,11396
-89.1325,13.6877777778,11398
-89.0821166667,13.7005222222,11399
-89.099775,13.7078138889,11400
-89.0878638889,13.7005416667,11402
-89.1146777778,13.7087111111,11405
-89.0928166667,13.7155944444,11406
-89.1322222222,13.6891666667,11409
-89.1100361111,13.694175,11410
-89.1286111111,13.6894444444,11411
-89.1052277778,13.6985277778,11531
-89.1305555556,13.6883333333,14808
-89.1257111111,13.6949444444,20349
-89.1258333333,13.6938888889,20353
-89.1024472222,13.7227305556,20354
-89.1077694444,13.6943361111,20355
-89.1000777778,13.7179277778,20358
-89.10305,13.7092,20361
-89.1044388889,13.7060444444,20363
-89.11545,13.7121527778,20364
-89.0960916667,13.7132333333,20366
-89.1321805556,13.7252527778,20367
-89.1066111111,13.7141583333,20368
-89.126725,13.6920388889,20370
-89.1269444444,13.6897222222,20371
-89.1139694444,13.7106944444,20373
-89.1060555556,13.7079527778,20374
-89.105743478,13.7188099264,20377
-89.1064138889,13.7070527778,20379
-89.1157197373,13.6962973728,20382
-89.1313888889,13.6858333333,20748
-89.1249111111,13.7006222222,20780
-89.0998916667,13.7171638889,21007
-89.0920861111,13.7137666667,21232
-89.1257777778,13.7018111111,21255
-89.0981156812,13.7139555885,21273
-89.0900611111,13.7139833333,21353
-89.1255472222,13.6994416667,21396
-89.1211111111,13.6961111111,21410
-89.1149833333,13.6755777778,60311
-89.0792844676,13.7003753161,70025
-89.1054360093,13.7063988088,70026
-89.1255555556,13.6747222222,70027
-89.0929416667,13.7067472222,88038
-89.1092861111,13.6935027778,88039
-89.1150027778,13.6760333333,88040
-89.1250472222,13.6959472222,90005
-89.1238361111,13.695,90026
-89.2063730376,13.7339032717,10332
-89.212475,13.7446083333,11412
-89.1866666667,13.7261111111,11413
-89.1922333333,13.734275,11414
-89.1845444444,13.7467388889,11416
-89.2041111111,13.7276638889,11420
-89.20475,13.72765,11422
-89.1967861111,13.7324083333,11425
-89.2188916667,13.7442694444,11426
-89.216825,13.7328638889,11428
-89.2022416667,13.7282083333,11429
-88.1876944444,13.47225,20926
-89.2118,13.7434027778,11430
-89.2242,13.734425,11431
-89.2199194444,13.7326805556,11432
-89.1779169722,13.7815625462,11433
-89.1863,13.7287694444,11434
-89.1869083333,13.7264472222,11435
-89.1886666667,13.7247472222,11436
-89.1881055556,13.7232833333,11437
-89.1900221455,13.7271252521,11438
-89.1858722222,13.737675,11439
-89.2009630288,13.72774617,11676
-89.2011444444,13.7332583333,20320
-89.1934694444,13.7354138889,20333
-89.1893166667,13.7253888889,20385
-89.1871,13.725675,20386
-89.1964916667,13.726675,20389
-89.1993671077,13.7304691692,20391
-89.2135638889,13.7335583333,20392
-89.2143527778,13.7305277778,20394
-89.2115709358,13.7300721018,20403
-89.2264722222,13.7304666667,20405
-89.1959527778,13.7272972222,20406
-89.21945,13.7312805556,20408
-89.2120277778,13.7325805556,20409
-89.1989277778,13.7311,20410
-89.1995805556,13.7327416667,20414
-89.2080888889,13.7339333333,20415
-89.2035055556,13.7270833333,20418
-89.215875,13.7386722222,20530
-89.2210944444,13.7256805556,20542
-89.2207166667,13.7254722222,20546
-89.2122194444,13.7280166667,20586
-89.193655086,13.7262394224,21042
-89.2178194444,13.7388722222,21172
-89.1952083333,13.7259805556,21178
-89.2097333333,13.7271722222,21253
-89.2067694444,13.7336611111,21258
-89.1982459443,13.7221155963,21360
-89.2201277778,13.7327333333,21378
-89.2025645642,13.7326964239,21432
-89.2103944444,13.7289027778,21471
-89.2003222222,13.7333388889,21568
-89.198396148,13.7300418571,21573
-89.1890835183,13.7299350289,21614
-89.2028378861,13.7271496628,30417
-89.2250111111,13.7270777778,70029
-89.196525,13.7265444444,88000
-89.1865333333,13.7220055556,88041
-89.1890138889,13.7299277778,88042
-89.1852222222,13.7422638889,88148
-89.2053698914,13.7275665578,90042
-89.257425,13.8184638889,11440
-89.2222222222,13.8944444444,11441
-89.225675,13.8036277778,11443
-89.2020388889,13.8301583333,11449
-89.2290111111,13.8080583333,11450
-89.2296527778,13.8111583333,11451
-89.2319055556,13.8145222222,11452
-89.2263833333,13.8318555556,11453
-89.2508,13.8249638889,21480
-89.22625,13.854425,70031
-89.2315027778,13.8634055556,70032
-89.2347333333,13.8500972222,70033
-89.1973138889,13.860025,70034
-89.2414916667,13.7999638889,70035
-89.2466944444,13.8063972222,70036
-89.2716944444,13.7493138889,70037
-89.2357666667,13.8295444444,70040
-89.255225,13.7587222222,70096
-89.2136805556,13.8591416667,86245
-89.2200305556,13.8062138889,86390
-89.2534472222,13.8226472222,86391
-89.1719250996,13.6362996288,11457
-89.1637083333,13.5592805556,11464
-89.1969055556,13.6180694444,11468
-89.1808416667,13.6127,11469
-89.1889333333,13.6413833333,11495
-89.1795027778,13.6122333333,20424
-89.1789444444,13.6111694444,21108
-89.1843,13.6417,21187
-89.1700611111,13.5170916667,70041
-89.1956527778,13.5064805556,70042
-89.1843388889,13.5068166667,70043
-89.1751833333,13.4906444444,70044
-89.1640833333,13.53535,70045
