lat,lon,value
13.74698008,-89.00760895
13.76309377,-89.27034527
13.664336,-88.17112
13.74677615,-88.98425404
13.74677615,-88.98425404
13.28400852,-88.34244873
13.28324062,-88.54323693
13.2898193,-88.55249849
13.29540909,-88.56058196
13.2696835,-88.23654674
13.27155017,-88.55418572
13.27329445,-88.31953894
13.27103829,-88.54611048
13.27244388,-88.25638528
13.27956934,-88.54697827
13.6051440321,-89.8040617775
13.53209973,-89.80455701
13.57816556,-89.80421832
13.8314510742,-89.4705299755
13.79816449,-89.46565565
13.693525989,-89.2339833373
13.693525989,-89.2339833373
13.69058754,-89.19376819
13.69217294,-89.26133615
13.6903394,-89.19165388
13.6906041,-89.19380546
13.69301862,-89.22609978
13.68522338,-89.1996425
13.69251231,-89.20062166
13.69363519,-89.19754966
13.69180634,-89.16369808
13.69209879,-89.1920177
13.68970962,-89.20079576
13.6906833,-89.19353633
13.67591593,-88.94979303
13.68906182,-89.19513384
13.65595328,-88.67201274
13.67536378,-88.93251477
13.69259105,-89.21610527
13.6922492,-89.15645671
13.6922492,-89.15645671
13.67976467,-88.95616106
13.69008259,-89.18953474
13.69191966,-89.19163467
13.70766139,-89.18612845
13.70745035,-89.16531445
13.71269929,-89.22507262
13.70989491,-89.17677078
13.709849,-89.09238358
13.71041378,-89.22779571
13.71269576,-89.21766929
13.71465232,-89.20781533
13.70974172,-89.09809432
13.70831273,-89.18928299
13.70881179,-89.1913699
13.71737529,-89.22850053
13.71211598,-89.15110207
13.71293175,-89.18590662
13.71143062,-89.18942058
13.71105116,-89.1857944
13.71656259,-89.20610827
13.70946777,-89.26337671
13.70946777,-89.26337671
13.7140853,-89.24609132
13.70843564,-89.18927945
13.70901889,-89.10483273
13.70725086,-89.18401933
13.7115904,-89.16975882
13.40084325,-88.35060421
13.43981059,-88.34899824
13.43244335,-88.35032861
13.41239723,-88.34494557
13.42973711,-88.34788244
13.3998889,-88.36071011
13.3998889,-88.36071011
13.3998889,-88.36071011
13.39312578,-88.32482095
13.413332,-88.34433
13.82230799,-89.23775947
13.82272138,-89.18934292
13.82281767,-89.19203525
13.82281767,-89.19203525
13.82281767,-89.19203525
13.82761509,-89.26085091
13.8316579,-89.27250188
13.83155367,-89.26536238
13.82938546,-89.42966895
13.81706098,-89.1881258
13.82342019,-89.19349496
13.83155367,-89.26536238
13.83155367,-89.26536238
13.83155367,-89.26536238
13.8260312,-89.18912486
13.8260312,-89.18912486
13.8260312,-89.18912486
13.8260312,-89.18912486
13.83237525,-89.27859981
13.81809171,-89.24761856
13.81506003,-89.18968077
13.8327465,-89.27335
13.83082964,-89.27220559
13.82794974,-89.54790859
13.81590308,-89.17689456
13.81982857,-89.18349056
13.82139591,-89.28821831
13.82450179,-89.14798575
13.81875372,-89.29678178
13.82637922,-89.2555877
13.8327465,-89.27335
13.81489462,-89.17624533
13.19664448,-87.9138037
13.20424211,-87.91534727
13.20454866,-87.93569234
13.20465435,-87.95792275
13.20786108,-87.95795821
13.20267246,-87.95828352
13.20090914,-87.96707049
13.23271952,-88.09956391
13.25244562,-88.24921559
13.48180312,-88.21734886
13.41723631,-88.21786253
13.71681739,-88.21629294
13.76442126,-89.10501046
13.76818978,-89.1590364
13.77592005,-88.99548223
13.780735,-89.11869
13.77467842,-89.16855743
13.78106228,-89.04932262
13.77790672,-89.27825431
13.77128458,-89.20719794
13.77128458,-89.20719794
13.77652374,-89.27851003
13.77527254,-89.33797555
13.77822816,-89.33774757
13.78217487,-89.37276188
13.78111387,-89.18806435
