70056,54,1
80008,8,7
10085,20,18
14840,39,3
88162,31,31
12846,7,6
20534,37,32
11486,71,62
68149,11,11
86030,20,17
13352,41,34
20521,14,14
82067,12,11
20109,12,10
11104,73,57
72006,26,24
70038,24,15
86021,8,7
20080,29,28
13027,22,6
82012,15,11
12918,11,8
11888,8,8
10287,18,17
12039,33,7
11898,10,8
74093,15,11
76063,11,8
10228,15,0
60094,14,11
72033,16,13
86467,11,4
12613,13,9
74006,16,0
68069,39,33
60250,52,43
11876,23,21
86088,7,5
13577,9,8
12954,1,1
82008,1,1
88173,41,40
62032,13,13
70019,18,13
10190,14,4
12202,9,8
11977,9,5
20258,18,16
86153,7,6
70083,17,0
12532,16,15
20871,45,43
68030,8,5
10563,27,16
21055,27,7
88017,29,21
80170,4,3
11683,56,49
13681,11,0
20373,9,8
10608,34,31
86027,11,10
60039,26,19
13274,20,17
70078,11,1
21244,15,13
74069,21,20
14752,33,28
70040,13,2
20499,11,10
10885,15,12
12095,10,7
12247,17,15
11388,29,24
60107,4,4
21169,33,33
10437,16,11
86193,3,3
10099,78,73
20549,28,28
10168,17,16
10788,19,14
10152,35,33
13213,12,11
12036,10,0
10782,1,1
21550,1,1
60322,3,3
70062,13,10
10656,4,1
11073,29,27
86462,9,0
11482,28,27
78096,2,1
64032,28,24
74089,9,0
21516,36,32
62002,2,0
10131,37,26
11771,34,29
86414,5,4
62052,4,2
86364,1,1
64100,36,31
12886,50,31
88074,33,31
11758,16,14
68157,6,3
62036,2,2
20252,21,21
10617,15,9
60061,11,11
10922,5,4
84111,11,9
12030,18,14
10197,53,30
66041,4,3
12368,8,8
11432,17,8
86263,24,20
13339,2,0
12636,44,41
20197,8,8
12138,5,1
20307,15,13
72041,29,23
10647,16,15
20118,35,34
12121,2,2
82009,2,2
64023,4,0
20906,23,22
20726,37,33
76029,3,3
62044,5,4
88171,19,13
21338,48,47
60012,20,20
12498,17,16
88090,62,59
12181,21,20
20084,17,15
12317,4,3
88073,49,46
86394,23,15
13075,37,29
62097,14,10
14784,6,6
12535,17,15
80139,5,3
64094,4,4
13214,1,1
13578,7,6
86261,11,1
64101,13,1
12976,10,6
80027,6,5
60276,9,8
10769,3,3
68202,11,1
66108,30,19
12492,18,12
20086,11,11
74026,9,7
12344,7,6
10986,13,9
72056,2,1
82140,6,5
20693,18,16
86417,8,4
60136,8,6
12885,11,10
72012,11,9
84048,12,10
20460,18,17
13323,3,0
10136,12,10
66065,2,1
68166,11,9
14837,19,16
80176,12,11
20449,1,1
13157,14,8
12568,4,2
60056,3,3
13375,68,54
12486,10,7
76021,44,40
66110,5,5
21281,1,0
10161,26,16
86133,14,9
21287,3,0
88056,41,8
84046,7,5
13525,16,14
68106,11,4
20891,8,8
68159,1,0
12303,4,4
86057,10,10
21547,1,1
11078,49,45
64016,15,12
74074,15,9
20630,10,9
80080,20,14
88182,24,24
64062,55,44
21506,9,7
88089,35,32
68057,58,45
13343,11,11
86523,5,5
20751,3,1
86510,7,7
20138,45,44
13252,9,8
60319,5,4
70026,102,99
12750,44,41
88044,82,68
66075,3,2
13435,7,7
74071,15,15
12944,35,27
68204,34,0
66032,14,13
20945,15,13
10594,28,22
88075,40,38
74023,15,5
12380,13,10
12696,20,17
11440,24,19
64078,8,8
10722,11,11
60095,48,39
12873,42,36
20544,42,42
88159,22,21
64018,8,7
78020,15,12
20319,17,17
66073,1,0
60005,5,0
21425,20,16
13007,46,32
64090,11,6
11332,21,18
12769,24,22
60145,12,5
11944,27,20
88098,106,90
12157,59,56
11170,12,0
86481,5,5
10737,31,25
60120,6,4
13415,6,6
68178,15,14
68056,14,1
68137,18,12
10447,23,18
86408,1,0
72023,6,5
13387,32,27
10329,18,16
60081,13,11
11680,48,31
64036,4,0
11997,33,27
82087,5,4
62057,6,4
20022,13,11
84030,8,7
64047,21,2
10898,8,7
80042,10,3
10706,34,25
80040,5,4
10385,74,58
88006,34,32
11483,80,23
88045,87,84
12144,5,4
86487,5,4
13054,30,27
86540,4,0
82096,5,5
20736,21,19
10814,2,0
88032,98,97
13585,18,10
86142,2,2
12787,10,7
11481,41,1
12244,5,5
11635,9,7
12995,34,26
84022,6,2
14812,113,40
13184,28,25
20524,10,8
11736,101,87
10552,30,1
12760,44,43
21367,17,17
13470,42,35
10573,123,107
12115,62,59
20727,3,2
20497,7,5
11341,17,16
14820,12,11
68072,14,12
76037,13,12
10198,41,37
11901,3,2
82133,1,1
11187,11,3
11433,67,66
10332,8,7
72029,12,12
80043,5,5
86456,3,2
20528,3,3
12474,15,12
12321,53,20
86491,8,6
12288,8,8
80002,8,6
82027,46,16
21097,29,29
86466,5,5
21511,16,15
84002,2,2
78062,11,7
10853,8,7
11233,71,63
72036,20,17
10026,4,4
70010,8,6
68085,13,8
21257,9,8
86082,15,12
12503,89,77
86216,9,9
12371,52,43
12697,21,21
88130,5,4
62077,17,16
68046,8,7
11409,66,62
11029,24,23
10673,1,1
12591,12,10
10936,11,8
88174,31,31
12389,15,14
70064,40,35
72050,17,14
11856,49,48
10765,5,5
64076,11,0
10178,40,4
68062,4,3
13447,19,10
72051,12,9
12193,106,81
12093,6,6
82135,5,5
11216,41,32
11923,9,3
78050,1,1
72037,29,26
84056,9,5
80142,12,12
12574,47,31
88076,37,36
12528,18,17
68103,38,25
11679,43,22
80038,11,10
86533,16,14
11516,50,46
21263,73,73
12853,47,40
10201,32,20
84045,4,4
12294,43,40
86525,6,4
11715,73,62
12648,19,15
68105,18,12
11009,81,71
14864,16,14
13028,4,3
10626,101,93
88048,10,10
60132,10,7
12037,21,18
90015,21,6
12262,3,3
21588,8,8
10310,11,10
20434,10,5
86105,8,7
12682,10,10
12481,23,19
60030,5,5
11406,44,32
12200,39,26
78038,13,11
64088,25,24
82038,15,0
10915,80,69
72065,11,9
11089,45,39
82154,15,3
11148,20,20
82094,9,5
82061,5,5
60009,35,25
11934,19,13
12231,6,5
12647,5,5
20873,30,29
12756,55,40
80164,12,8
80093,19,17
80024,24,20
86352,6,5
13552,31,22
10918,14,14
12055,42,30
84015,12,9
12204,6,3
60097,3,3
21138,18,15
72052,3,3
13021,58,54
86335,1,0
11770,50,41
11863,56,51
82074,1,1
68063,4,2
84053,8,8
12017,22,20
10484,56,32
13831,46,42
10090,6,6
86223,2,2
84100,4,4
13049,36,24
13187,25,25
82003,14,13
20545,10,7
88060,4,2
12406,6,3
82145,15,13
62023,3,3
10421,132,117
90002,84,0
10521,49,30
12570,14,12
70068,7,7
86050,9,8
78037,5,4
11879,41,36
86371,13,8
11729,5,4
10111,9,0
21503,9,9
11744,21,20
86500,4,4
78015,23,20
11150,16,15
13532,13,10
11987,45,41
86348,37,24
10862,19,15
68035,13,11
13573,95,90
86446,10,5
12863,58,38
20539,12,11
20255,42,41
64009,7,0
86367,5,0
20003,52,48
60025,9,7
88031,251,244
68190,6,5
10524,16,16
84035,14,12
10108,43,31
10689,3,2
20995,39,35
84052,34,28
12825,6,3
11687,25,23
20859,12,8
20717,17,16
10177,30,26
20190,5,5
68016,70,65
60282,16,13
86527,3,3
10294,25,18
84027,21,19
11164,32,24
60143,7,6
11572,17,13
21351,5,2
12724,73,66
13417,2,2
10145,22,16
84126,21,20
10406,94,0
80062,30,25
80127,20,17
60105,18,16
10844,26,23
82116,18,14
10614,26,24
10974,13,13
20370,22,20
80034,6,3
86453,5,2
60110,3,3
12589,12,9
86305,2,1
10323,3,3
60042,20,16
64021,16,13
13574,82,72
13592,9,5
88013,48,45
20961,1,0
66106,4,3
12196,18,0
11038,83,8
64055,4,1
11675,58,46
20461,20,18
60041,14,14
74059,15,14
10548,75,69
10927,3,3
21040,6,5
60125,40,1
13038,22,0
70091,11,11
86343,21,16
10541,23,22
12319,10,10
11405,15,12
80045,5,3
62011,12,12
21530,17,17
11188,31,27
12762,12,12
11643,45,40
86350,6,3
12649,32,28
64010,12,8
11510,18,16
72019,47,42
12779,10,8
10112,5,4
11438,15,13
12127,19,10
10104,7,5
10138,96,86
20853,19,16
12739,13,7
11284,67,29
13331,77,68
86081,15,11
11120,9,1
70044,8,6
12849,19,18
74094,4,3
21255,17,13
86134,3,2
66006,2,2
60112,1,1
10906,3,3
80035,13,9
74002,4,2
84087,10,9
12423,35,18
21578,31,27
11336,30,27
10962,7,1
86225,3,3
74010,9,8
13539,25,23
86151,4,4
11832,6,6
78003,16,15
68174,19,18
12332,7,4
21410,67,63
60206,2,2
88077,135,132
76007,14,1
13511,15,10
88058,39,30
11957,6,6
66138,3,2
20008,13,12
10877,7,7
20334,4,4
20292,36,6
68040,3,1
12538,14,12
21581,17,17
86089,4,3
70011,8,5
20912,45,41
11097,27,21
66115,7,0
21243,3,3
72080,7,7
86419,1,1
12542,16,15
70051,41,32
12275,56,53
74057,10,9
10129,18,13
72067,9,9
64031,3,3
10308,71,60
10044,12,0
21460,11,11
86537,4,4
86436,8,8
20403,22,20
13564,12,11
86524,4,2
13249,33,30
12838,29,14
64093,15,12
76027,6,4
74016,2,1
21127,5,5
10551,34,26
12082,5,1
88019,84,83
20741,51,48
10377,8,0
86308,12,10
10829,4,4
12632,29,25
60342,3,2
12174,11,11
11439,2,1
12934,12,8
66157,2,2
10048,28,23
12727,10,7
12684,21,18
20173,8,5
10188,34,25
12590,3,2
10474,5,4
10588,58,50
60006,9,5
10887,14,12
80028,20,13
10084,63,12
10839,80,74
64109,18,17
12019,17,15
84040,18,18
82028,12,12
60146,4,4
20389,78,75
86019,7,6
12788,3,0
64106,16,1
12088,26,20
11810,64,58
86469,11,5
64105,18,15
88149,24,21
11951,35,35
68182,4,4
21470,20,12
64087,6,6
88100,9,7
84034,10,8
82044,11,8
21373,24,22
76049,8,6
64064,40,32
82060,7,6
20724,1,0
64085,14,12
11999,37,28
11595,10,8
11965,7,0
12062,45,42
13267,12,12
13533,2,2
11760,8,0
62051,4,4
11913,28,26
21590,18,13
82095,10,7
68193,10,7
10194,16,13
10281,35,27
14733,8,4
12509,19,19
66111,1,1
12087,21,19
11392,108,92
12402,2,2
20304,20,19
10343,17,1
86475,3,3
11632,26,24
78073,10,6
74066,12,9
86323,1,1
12606,10,10
20722,18,15
13456,4,0
10071,19,13
12104,21,19
12804,8,5
10779,3,3
10803,7,3
72079,5,4
20882,35,27
86509,3,3
10077,78,38
10500,15,15
74001,6,4
11345,115,90
11785,63,59
11262,35,27
11630,36,2
10639,76,62
12667,19,16
12020,7,7
20746,27,23
20795,6,4
64103,22,7
10087,16,15
10621,18,17
60084,47,39
72007,11,6
10006,64,60
64026,20,19
11926,112,92
12024,56,48
12748,32,26
11728,67,55
20687,33,26
13200,7,5
76057,15,14
12860,30,1
13554,4,3
12991,38,30
86351,20,16
84001,3,3
10403,33,23
64039,6,0
11992,18,15
66156,1,0
82015,10,5
66126,3,3
86470,3,3
12990,34,26
76041,11,0
60070,7,7
12468,18,15
11991,35,26
86252,28,23
12162,17,17
10288,21,2
68183,7,7
80143,6,1
12070,7,6
10066,18,15
66095,2,0
12419,14,11
21406,7,7
13162,29,27
10122,14,10
60341,8,8
84020,18,16
12620,46,37
10265,31,4
86218,5,3
13280,22,18
90009,92,49
62087,3,3
80021,4,3
86221,5,4
12273,4,2
21418,4,4
20484,178,177
14863,20,16
88140,39,33
12170,15,15
11869,55,49
88153,36,34
88007,29,1
88085,69,61
76059,18,13
12529,77,69
86395,10,0
10820,56,53
12028,35,30
14788,3,3
10620,42,35
88000,36,34
66030,4,2
88131,17,14
20123,25,22
60067,27,19
86288,6,1
10544,64,45
64073,25,23
11334,28,23
88168,51,39
10904,9,0
20832,20,18
62029,4,4
12770,8,8
20627,53,50
84050,28,24
11079,2,2
11030,42,36
60200,8,7
11678,40,29
76062,16,0
78018,6,6
21589,14,12
12160,26,19
10360,4,4
88106,64,61
20338,25,23
68184,5,0
64051,6,0
80160,7,5
12166,30,28
20234,5,4
66147,2,2
10778,11,10
11713,38,37
68131,13,13
60190,4,3
10886,10,10
12652,43,40
11390,53,49
11918,10,7
11914,16,16
13062,34,25
74049,1,1
12310,3,2
10151,40,28
13094,109,91
10993,15,14
11435,8,6
10926,6,2
10507,5,4
78029,9,7
13360,24,18
64069,6,6
86001,12,0
10296,6,5
10469,31,4
10142,28,0
12526,2,2
11039,45,30
21232,10,8
11685,10,9
60018,10,8
10824,12,11
80103,14,12
78080,2,2
20061,28,27
11319,92,77
86319,8,8
68039,10,3
12964,12,11
12835,14,12
11976,19,14
12596,74,67
10669,46,32
10921,16,15
74078,15,11
10074,32,29
86325,3,2
80144,11,11
60209,16,10
68130,5,2
20923,33,31
12630,4,4
88086,41,38
68169,6,5
60118,7,7
88103,7,6
13295,13,11
78088,13,4
12172,16,13
86224,2,2
86114,4,2
74004,11,0
68033,9,8
14843,20,8
88082,90,87
14857,12,10
12523,10,9
84093,3,2
11596,26,22
11648,18,11
10586,19,10
21480,8,8
10622,33,17
11983,7,6
72072,6,5
88167,54,51
11920,16,1
86005,28,21
20288,11,10
66139,4,4
10070,24,19
82039,8,6
60155,13,10
10537,13,11
10901,28,26
11364,24,16
13248,5,3
72074,4,3
11037,57,47
80046,6,5
76009,11,11
20164,24,22
68100,15,13
11096,59,27
88158,19,15
13044,4,3
10683,69,66
64028,43,33
11903,24,18
12072,39,33
20408,10,9
11645,40,33
86317,7,7
20591,59,55
10653,12,0
13591,3,3
66056,5,5
12255,11,11
88005,46,45
11870,43,38
86457,10,9
80177,5,3
60317,2,0
82131,7,7
86037,12,0
86051,37,35
12725,40,35
12798,21,9
13829,13,11
13581,54,47
12854,9,3
21495,7,7
60139,15,11
88151,9,8
82142,11,8
10113,18,15
80174,7,6
88029,36,35
21616,34,29
11994,31,25
82033,15,8
11121,5,0
82108,8,8
76022,12,7
86507,4,3
10873,2,1
13313,6,5
88146,23,20
60162,15,14
66022,1,0
86505,5,3
11908,23,21
84082,6,4
86125,8,7
10231,30,26
13178,4,4
78063,5,5
13092,68,57
68118,13,1
12843,19,3
13373,63,46
60301,6,6
62041,5,4
64013,18,15
14847,28,13
64029,8,8
12766,51,37
12051,40,23
12586,17,15
20901,6,6
64097,12,8
66072,4,4
21363,5,3
12461,10,8
11306,37,4
84017,4,3
66102,3,0
13158,9,7
80150,19,14
62076,20,12
10321,1,1
66051,8,1
86007,9,8
11223,14,13
60109,5,4
10444,14,11
10293,47,28
80157,4,1
20271,5,2
20033,21,18
60063,18,17
21132,113,108
12370,1,1
86150,3,3
11263,21,16
10980,10,0
21195,16,14
11794,18,15
86219,24,0
12128,35,20
20199,44,3
20973,21,20
12080,15,13
66020,3,1
60297,15,2
72062,27,15
68076,6,5
14855,17,9
12347,40,36
13388,24,22
20890,9,9
11811,42,30
20731,12,10
11779,42,28
80119,2,2
11670,19,2
21403,7,4
86553,22,18
86496,13,7
10502,8,7
21382,10,7
60236,72,38
78076,21,16
70086,19,18
72049,10,8
60131,18,12
62013,10,10
13351,19,17
10068,22,16
11831,27,17
84086,9,6
12758,43,36
11835,13,7
10792,7,6
13100,16,11
11945,46,41
12875,19,17
68084,7,5
12870,25,12
11106,22,1
80106,3,1
10590,14,12
12914,18,14
76040,9,9
10417,70,57
13290,7,5
74070,8,0
11641,14,14
68132,10,10
10498,60,41
13241,36,33
10335,4,4
80074,15,12
13047,11,8
12306,60,49
86538,7,2
20200,27,24
12675,10,2
12012,104,70
82130,7,4
13198,57,49
68152,5,5
10176,82,54
10095,91,86
21048,7,6
74064,2,1
60326,12,11
12027,13,9
10267,15,9
10080,111,77
86376,12,8
68197,8,6
14860,12,12
10319,14,7
66052,10,9
13005,51,39
68151,20,14
86220,9,0
11917,54,51
20191,17,17
64072,33,22
10242,18,2
78093,6,5
80065,10,8
12158,15,13
84079,7,7
11036,16,11
90004,20,10
82079,13,12
20956,10,10
62054,6,3
10192,12,1
60233,18,13
88066,135,125
20811,17,17
76047,10,10
20127,80,78
10865,41,35
12842,3,2
86326,9,7
10255,5,5
12323,9,6
10663,14,12
10634,68,31
64006,15,13
12575,68,59
86052,6,5
60022,3,2
11938,5,5
82045,10,7
62089,10,6
74018,10,6
66124,7,7
62056,6,6
64086,16,11
80131,3,3
88083,33,26
12001,89,50
60283,37,23
10632,25,22
12045,5,5
60252,36,29
11631,16,11
12114,8,7
86307,7,4
10448,20,3
14835,13,6
60224,2,2
86124,18,13
12277,6,5
10932,23,23
12444,14,8
10234,16,1
13291,19,10
20648,27,25
11946,19,13
10010,15,15
12681,23,22
13484,8,5
10107,2,0
12151,15,14
10226,28,18
10940,9,7
84091,13,12
13052,1,1
10354,26,25
13043,6,5
13551,20,16
21258,5,1
11374,34,26
10526,17,17
12464,7,5
10497,9,6
88166,27,26
20141,22,21
13335,9,9
76033,4,3
10959,3,3
11058,39,31
86485,25,18
66048,3,3
86464,4,4
13490,13,9
86346,4,4
20318,40,39
13221,2,0
11331,49,6
20203,54,53
86285,2,1
60088,37,36
86359,8,4
86265,5,5
86495,13,9
80044,1,0
64084,21,21
11867,36,32
84023,4,4
14845,2,2
21350,3,3
11924,12,10
21211,11,11
60021,11,9
86459,3,3
80073,13,12
12330,53,43
10600,13,12
74032,6,0
11230,24,24
10328,8,6
86098,7,7
88177,12,2
21478,10,9
13366,30,15
10794,61,52
10981,3,3
10566,17,1
86070,17,13
86416,17,17
21416,27,24
86300,27,18
64118,24,21
20718,4,3
84108,10,9
60208,8,0
10812,3,3
78070,29,16
82042,9,2
11179,18,17
13102,9,4
13353,12,11
86344,25,18
86012,3,3
10412,11,9
13433,18,16
68017,20,14
20368,45,41
12534,78,68
88002,28,25
13788,9,7
12695,28,25
10459,26,24
11173,116,93
74015,11,8
13440,14,11
11755,10,8
10013,45,34
11099,1,0
68073,15,1
12821,9,7
10949,20,17
86172,14,10
10955,10,7
10019,18,17
82070,3,2
60091,33,32
80009,6,4
14851,23,20
68117,16,11
60196,17,12
10380,16,14
13182,11,9
10351,11,10
72073,5,4
21563,23,0
13310,6,6
11585,16,16
60289,5,5
