lat,lon,value
13.70034162,-89.17501688
13.70257703,-89.20422077
13.69937135,-89.22413349
13.7006439,-89.23559189
13.70707515,-89.21256781
13.69708944,-89.18926477
13.71120273,-89.20852304
13.70049233,-89.19173241
13.69068919,-89.23104286
13.71247262,-89.23130036
13.71060861,-89.2025578
13.68670718,-89.23732996
13.70020611,-89.20490742
13.69888231,-89.18744087
13.70304131,-89.17960346
13.7113695,-89.19880271
13.68418452,-89.22303915
13.68168268,-89.22366142
13.70945165,-89.19576645
13.68424706,-89.22281384
13.70753377,-89.18976903
13.70984251,-89.2395401
13.68993866,-89.22507763
13.69834028,-89.20660257
13.70090449,-89.21806097
13.69857221,-89.19145882
13.72229264,-89.21310425
13.69852791,-89.19515491
13.70796113,-89.24340248
13.69520274,-89.22872543
13.70407192,-89.18777481
13.70628298,-89.21430588
13.69847058,-89.18517709
13.68998035,-89.2325449
13.70102957,-89.22091484
13.70109211,-89.22284603
13.68568561,-89.23851013
13.68501846,-89.21881199
13.68429919,-89.19676423
13.70510514,-89.20448899
13.71989543,-89.19591665
13.70031035,-89.20498252
13.70040416,-89.17508125
13.7091181,-89.19713974
13.68881286,-89.19896364
13.7133134,-89.19856668
13.48121015,-89.2040062
13.48121015,-89.2040062
13.48121015,-89.2040062
13.6793476,-89.21676639
13.70689361,-89.21649349
13.7169979,-89.19988632
13.71783687,-89.19332101
13.70182925,-89.22050446
13.65399383,-89.17259216
13.70100872,-89.22282457
13.68873321,-89.2022346
13.67946487,-89.21057224
13.68789568,-89.2228365
13.69665213,-89.22254227
13.48578959,-89.28588867
13.69956341,-89.1884752
13.69935068,-89.20965828
13.70991739,-89.21981849
13.71294453,-89.22388485
13.71585464,-89.21575695
13.6902519,-89.19040775
13.70653355,-89.1907068
13.69402762,-89.22505617
13.69982044,-89.15074825
13.6655375,-89.27415133
13.70101915,-89.22348976
13.69852426,-89.15065169
13.65779655,-89.19506907
13.70711684,-89.21299696
13.68458064,-89.22340393
13.71833678,-89.23583999
13.71415436,-89.19548643
13.72949115,-89.09305811
13.73244523,-89.08098519
13.80605974,-89.18199599
13.80605974,-89.18199599
13.72871288,-88.95561218
13.88499534,-89.17644382
13.80486678,-89.19014454
13.81240996,-89.18708682
13.79833402,-89.17820334
13.79963642,-89.17817116
13.96272232,-89.19662476
13.38696637,-89.70275894
13.49520816,-89.38888013
13.49182571,-89.29816246
13.76579891,-89.04621125
13.9287356,-89.01672363
13.91540611,-89.04693604
13.87582966,-88.62533569
13.84086138,-88.84887099
13.88691175,-88.64001274
13.82499527,-88.80802631
13.86474705,-88.87939453
13.84608039,-88.84094238
13.70228658,-89.23545107
13.73948236,-89.10625076
13.50022845,-88.4466362
13.3448428,-88.44829798
13.30932326,-88.57877254
13.30932326,-88.57877254
13.30932326,-88.57877254
13.30932326,-88.57877254
13.30932326,-88.57877254
13.49003725,-88.46774101
13.34518432,-88.43714118
13.31345776,-88.56628418
13.17042261,-88.29411507
13.34152016,-88.44268799
13.38619616,-88.41578007
13.57791621,-87.82058716
13.18799786,-87.91687012
13.18799786,-87.91687012
13.18799786,-87.91687012
13.54098083,-88.00971508
13.67360482,-87.79270173
13.64082763,-88.79219413
13.61719721,-88.87956552
13.7259985,-88.83382916
13.4289612,-88.70448098
13.4289612,-88.70448098
13.81956116,-89.14209652
13.71155712,-89.19836283
13.69697999,-89.19291794
13.68418452,-89.19628143
13.70128234,-89.20441389
13.71812878,-89.18524146
13.69986213,-89.22271729
13.70210319,-89.19129252
13.7027703,-89.19296622
13.69627639,-89.19083118
13.97171797,-89.33361053
13.65733001,-89.17259216
13.71583054,-89.20173168
13.72268089,-89.21126962
13.72268089,-89.21126962
13.70139599,-89.18922067
